area;ciudad;conglomerado;vivienda;hogar;persona;s1p3;s2p1;s2p2a;s2p2b;s2p3;s2p41;s2p42;s2p43;s2p44;s2p45;s2p5;s2p6;s2p7a;s2p7b;s2p8;s2p9;s2p10a;s2p10b;s6p1a;s6p1b;s6p2;s6p3;s6p4;s6p4a;s6p4b;s6p4c;s6p4d;s7p1a;s7p1b;s7p1a1;s7p1b1;s7p1b2;s7p1b3;s7p1b4;s7p1b5;s7p1b6;s7p2;s7p211;s7p212;s7p213;s7p214;s7p3;s7p4;s7p5;s7p6;s7p71;s7p72;s7p73;s7p74;s7p75;s7p76;s7p77;s7p78;s7p79;upm;estrato;fexp;id_hogar;id_per
1;240152;240152001104;5;1;3;22;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;13;13;13;1;1;0;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104051;24015200110405103
1;240152;240152001104;5;1;4;11;1;4;7;1;2;2;1;2;2;1;1;2; ;1;1;1;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;2078,54438484379;240152001104051;24015200110405104
1;240152;240152001104;5;1;6;22;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1482,11267027589;240152001104051;24015200110405106
1;240152;240152001104;7;1;1;59;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;2;0;0;0;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104071;24015200110407101
1;240152;240152001104;7;1;2;51;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1482,11267027589;240152001104071;24015200110407102
1;240152;240152001104;7;1;3;34;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104071;24015200110407103
1;240152;240152001104;7;1;4;30;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;7;11;13;1;1;1;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104071;24015200110407104
1;240152;240152001104;9;1;1;54;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;5;0;2;0;1;1;1;1;1;1;1;2;1;1;1;2;7;8;1;1;1;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104091;24015200110409101
1;240152;240152001104;9;1;2;48;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;5;0;2;0;2; ; ; ; ; ; ; ; ;1;2;1;7;8;1;1;1;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1482,11267027589;240152001104091;24015200110409102
1;240152;240152001104;9;1;3;19;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;0;45;0;15;1;1;1;1;1;1;1;2;1;1;1;2;5;7;1;1;5;1;1;2;1;2;2;2;2;1;2;240152001104;2411;1482,11267027589;240152001104091;24015200110409103
1;240152;240152001104;9;1;4;10;1;4;6;2;1;1;1;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;7;1;1;2;2; ; ; ; ; ; ; ; ; ;240152001104;2411;2078,54438484379;240152001104091;24015200110409104
1;240152;240152001104;11;1;1;49;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3;6;1;3;0;4;0;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104111;24015200110411101
1;240152;240152001104;11;1;2;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;2;1;2;1;1;1;2;7;8;1;2;1;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1482,11267027589;240152001104111;24015200110411102
1;240152;240152001104;11;1;3;21;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1516,99370466407;240152001104111;24015200110411103
1;240152;240152001104;11;1;4;19;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;0;0;4;0;2; ; ; ; ; ; ; ; ;1;1;2;7;8;1;2;1;1;1;1;1;1;1;1;1;1;2;240152001104;2411;1482,11267027589;240152001104111;24015200110411104
1;240152;240152001104;11;1;5;16;1;6;1;1;1;1;1;2;2;1;1;2; ; ; ; ; ;1;2;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;7;1;1;1;1;1;1;1;1;2;1;1;1;2;240152001104;2411;1516,99370466407;240152001104111;24015200110411105
1;240152;240152001104;11;1;6;19;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;7;8;5;2;2;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1482,11267027589;240152001104111;24015200110411106
1;240152;240152001104;13;1;1;62;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001104;2411;1482,11267027589;240152001104131;24015200110413101
1;240152;240152001903;1;1;1;74;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903011;24015200190301101
1;240152;240152001903;1;1;2;72;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903011;24015200190301102
1;240152;240152001903;1;1;3;39;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903011;24015200190301103
1;240152;240152001903;3;1;1;78;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903031;24015200190303101
1;240152;240152001903;3;1;2;59;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903031;24015200190303102
1;240152;240152001903;3;2;1;36;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903032;24015200190303201
1;240152;240152001903;3;2;2;30;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;3;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903032;24015200190303202
1;240152;240152001903;3;2;3;7;1;4;3;1;1;2;1;2;1;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2792,38791095177;240152001903032;24015200190303203
1;240152;240152001903;5;1;1;56;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;1;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;7;8;13;1;1;5;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903051;24015200190305101
1;240152;240152001903;5;1;2;53;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903051;24015200190305102
1;240152;240152001903;7;1;1;42;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903071;24015200190307101
1;240152;240152001903;7;1;2;39;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903071;24015200190307102
1;240152;240152001903;7;1;3;20;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;7;10;13;1;1;2;1;1;1;1;1;1;1;1;2;2;240152001903;2411;1991,12106208781;240152001903071;24015200190307103
1;240152;240152001903;7;1;4;17;1;6;1;2;1;1;1;2;2;1;1;2; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;5;7;13;1;1;4;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903071;24015200190307104
1;240152;240152001903;7;1;5;9;1;4;5;1;1;1;1;2;2;1;1;2; ;1;1;1;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2792,38791095177;240152001903071;24015200190307105
1;240152;240152001903;9;1;1;46;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;7;8;5;2;1;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903091;24015200190309101
1;240152;240152001903;9;1;2;40;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903091;24015200190309102
1;240152;240152001903;9;1;3;13;1;4;9;1;1;1;2;2;2;1;1;1;30;1;1;1;3;2; ;99; ;1;1;0;0;0;2; ; ; ; ; ; ; ; ;1;1;2;7;8;5;1;3;1; ; ; ; ; ; ; ; ; ;240152001903;2411;2792,38791095177;240152001903091;24015200190309103
1;240152;240152001903;11;1;1;43;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;7;8;1;1;1;2; ; ; ; ; ; ; ; ; ;240152001903;2411;2037,98144161941;240152001903111;24015200190311101
1;240152;240152001903;11;1;2;44;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;7;8;1;1;1;2; ; ; ; ; ; ; ; ; ;240152001903;2411;1991,12106208781;240152001903111;24015200190311102
1;240152;240152001903;11;1;3;15;1;6;1;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;5;7;1;1;5;1;1;1;1;1;1;2;1;1;2;240152001903;2411;1991,12106208781;240152001903111;24015200190311103
2;240152;240152900203;1;1;1;59;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203011;24015290020301101
2;240152;240152900203;1;1;2;57;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;306,625749384298;240152900203011;24015290020301102
2;240152;240152900203;3;1;1;58;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203031;24015290020303101
2;240152;240152900203;3;1;2;49;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;306,625749384298;240152900203031;24015290020303102
2;240152;240152900203;3;1;3;21;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;7;8;1;2;3;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203031;24015290020303103
2;240152;240152900203;5;1;1;86;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203051;24015290020305101
2;240152;240152900203;5;1;2;86;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;306,625749384298;240152900203051;24015290020305102
2;240152;240152900203;7;1;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203071;24015290020307101
2;240152;240152900203;7;1;2;46;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;306,625749384298;240152900203071;24015290020307102
2;240152;240152900203;9;1;1;56;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;1;0;0;0;30;1;1;1;1;1;1;2;2;2;1;2;13;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;240152900203;2421;306,625749384298;240152900203091;24015290020309101
2;240152;240152900203;9;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203091;24015290020309102
2;240152;240152900203;14;1;1;44;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;317,779488981894;240152900203141;24015290020314101
2;240152;240152900203;14;1;2;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240152900203;2421;306,625749384298;240152900203141;24015290020314102
2;240152;240152900203;14;1;3;19;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;7;8;4;2;1;1;1;1;1;1;1;1;2;1;2;240152900203;2421;317,779488981894;240152900203141;24015290020314103
2;240152;240152900203;14;1;4;13;1;4;9;1;1;1;1;1;2;1;1;2; ;1;1;1;3;2; ;3;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;7;4;2;1;1; ; ; ; ; ; ; ; ; ;240152900203;2421;443,020978652929;240152900203141;24015290020314104
2;240152;240152900203;14;1;5;8;1;4;3;1;1;1;1;1;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;7;4;2;1;1; ; ; ; ; ; ; ; ; ;240152900203;2421;443,020978652929;240152900203141;24015290020314105
2;240154;240154900303;3;1;1;33;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;7;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;7;13;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;240154900303;2421;303,334966755444;240154900303031;24015490030303101
2;240154;240154900303;3;1;2;30;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;5;7;13;1;1;1;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303031;24015490030303102
2;240154;240154900303;3;1;3;10;1;4;5;1;1;1;1;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;5;2;2;2; ; ; ; ; ; ; ; ; ;240154900303;2421;453,286624180372;240154900303031;24015490030303103
2;240154;240154900303;5;1;1;52;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900303;2421;303,334966755444;240154900303051;24015490030305101
2;240154;240154900303;5;1;2;46;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;5;9;1;2;2;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303051;24015490030305102
2;240154;240154900303;5;1;3;24;1;8;5; ; ; ; ; ; ;1;1;2; ; ; ; ; ;1;1;4;2;1;4;0;0;0;1;1;1;1;1;1;1;1;2;1;1;2;5;9;1;1;2;2; ; ; ; ; ; ; ; ; ;240154900303;2421;303,334966755444;240154900303051;24015490030305103
2;240154;240154900303;5;1;4;23;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303051;24015490030305104
2;240154;240154900303;5;1;5;18;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303051;24015490030305105
2;240154;240154900303;5;1;6;15;1;4;10;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;9;1;1;5;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303051;24015490030305106
2;240154;240154900303;5;1;7;12;1;4;8;1;1;1;1;1;1;1;1;2; ;1;1;1;3;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;9;1;1;5;2; ; ; ; ; ; ; ; ; ;240154900303;2421;453,286624180372;240154900303051;24015490030305107
2;240154;240154900303;9;1;1;63;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303091;24015490030309101
2;240154;240154900303;9;1;2;14;1;4;9;1;1;1;1;1;2;1;1;2; ;1;2;1;3;1;1;4;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;13;13;5;1;4;2; ; ; ; ; ; ; ; ; ;240154900303;2421;422,883661441432;240154900303091;24015490030309102
2;240154;240154900303;11;1;1;28;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;7;1;2;0;1;0;1;1;1;1;1;1;2;2;2;1;1;2;13;13;1;2;2;2; ; ; ; ; ; ; ; ; ;240154900303;2421;303,334966755444;240154900303111;24015490030311101
2;240154;240154900303;11;1;2;28;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;13;13;5;1;2;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303111;24015490030311102
2;240154;240154900303;11;1;3;9;1;4;5;1;1;1;2;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;5;1;3;2; ; ; ; ; ; ; ; ; ;240154900303;2421;422,883661441432;240154900303111;24015490030311103
2;240154;240154900303;11;1;4;6;1;4;2;1;1;1;2;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;5;1;1;2; ; ; ; ; ; ; ; ; ;240154900303;2421;453,286624180372;240154900303111;24015490030311104
2;240154;240154900303;13;1;1;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;5;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;3;5;1;1;3;1;1;1;1;1;1;1;1;1;1;240154900303;2421;303,334966755444;240154900303131;24015490030313101
2;240154;240154900303;15;1;1;87;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900303;2421;292,688215321375;240154900303151;24015490030315101
2;240154;240154900501;1;1;1;64;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;294,908995456681;240154900501011;24015490050101101
2;240154;240154900501;7;1;1;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;5;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;294,908995456681;240154900501071;24015490050107101
2;240154;240154900501;7;1;2;42;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;284,557987118004;240154900501071;24015490050107102
2;240154;240154900501;7;1;3;20;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;1;0;0;4;0;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;294,908995456681;240154900501071;24015490050107103
2;240154;240154900501;7;1;4;13;1;4;8;1;2;1;1;2;2;1;1;2; ;1;2;1;3;2; ;5;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;1;2;5;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;440,695329064251;240154900501071;24015490050107104
2;240154;240154900501;7;1;5;9;1;4;5;1;1;1;1;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;411,136893068059;240154900501071;24015490050107105
2;240154;240154900501;7;1;6;6;1;4;2;1;1;1;1;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;440,695329064251;240154900501071;24015490050107106
2;240154;240154900501;7;1;9;18;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;284,557987118004;240154900501071;24015490050107109
2;240154;240154900501;9;1;1;32;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;1;2;13;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;284,557987118004;240154900501091;24015490050109101
2;240154;240154900501;9;1;2;34;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;1;2;10;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;294,908995456681;240154900501091;24015490050109102
2;240154;240154900501;9;1;3;13;1;4;9;1;2;1;1;2;2;1;1;2; ;1;2;2; ;2; ;5;7;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;10;13;13;3;1;3;2; ; ; ; ; ; ; ; ; ;240154900501;2421;411,136893068059;240154900501091;24015490050109103
2;240154;240154900501;9;1;4;11;1;4;7;1;2;1;1;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;440,695329064251;240154900501091;24015490050109104
2;240154;240154900501;9;1;5;9;1;4;5;1;1;1;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;440,695329064251;240154900501091;24015490050109105
2;240154;240154900501;9;1;6;7;1;4;3;1;1;1;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;3;1;1;2; ; ; ; ; ; ; ; ; ;240154900501;2421;440,695329064251;240154900501091;24015490050109106
2;240154;240154900501;11;1;1;33;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;3;0;1;0;1;1;1;1;1;1;1;88;2;1;1;2;13;13;2;1;2;2; ; ; ; ; ; ; ; ; ;240154900501;2421;294,908995456681;240154900501111;24015490050111101
2;240154;240154900501;11;1;2;24;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;240154900501;2421;284,557987118004;240154900501111;24015490050111102
